opportunity_id,sales_agent,product,model_1,model_2,model_3,account,deal_stage,engage_date,close_date,close_value,manager,regional_office,series,sales_price
B7Q6Q7S2,Markita Hansen,GTX Plus Basic,GTX,Plus,Basic,Dalttechnology,Won,2017-06-07,2017-08-16,1101,Celia Rouche,West,GTX,1096
3DYZN86H,Markita Hansen,MG Advanced,MG,Advanced,NA,Hottechi,Won,2017-06-07,2017-09-17,2979,Celia Rouche,West,MG,3393
QYKTG5QA,Marty Freudenburg,MG Advanced,MG,Advanced,NA,Isdom,Lost,2017-06-07,2017-09-04,0,Melvin Marxen,Central,MG,3393
67CKCI5G,Reed Clapper,GTX Pro,GTX,Pro,NA,Gekko & Co,Lost,2017-06-07,2017-08-05,0,Rocco Neubert,East,GTX,4821
2O1IK8VR,Versie Hillebrand,MG Advanced,MG,Advanced,NA,Warephase,Won,2017-06-07,2017-06-17,3662,Dustin Brinkmann,Central,MG,3393
N8NQK8K7,Zane Levy,GTX Pro,GTX,Pro,NA,Dalttechnology,Lost,2017-06-07,2017-08-22,0,Summer Sewald,West,GTX,4821
V93EX6XU,Zane Levy,GTX Pro,GTX,Pro,NA,Nam-zim,Won,2017-06-07,2017-08-17,5185,Summer Sewald,West,GTX,4821
5QNUZYIL,Boris Faz,MG Advanced,MG,Advanced,NA,Umbrella Corporation,Won,2017-06-08,2017-06-24,3681,Rocco Neubert,East,MG,3393
WX63AIMZ,Cecily Lampkin,MG Special,MG,Special,NA,Dontechi,Won,2017-06-08,2017-06-18,59,Dustin Brinkmann,Central,MG,55
09P7O0LQ,Cecily Lampkin,MG Special,MG,Special,NA,Finhigh,Won,2017-06-08,2017-09-13,60,Dustin Brinkmann,Central,MG,55
GYS3APR7,Corliss Cosme,GTX Basic,GTX,Basic,NA,Bluth Company,Won,2017-06-08,2017-08-05,602,Cara Losch,East,GTX,550
9VF00HWL,Corliss Cosme,GTX Basic,GTX,Basic,NA,Xx-zobam,Won,2017-06-08,2017-08-12,515,Cara Losch,East,GTX,550
UTJGDR3K,Darcel Schlecht,GTX Pro,GTX,Pro,NA,Streethex,Lost,2017-06-08,2017-08-25,0,Melvin Marxen,Central,GTX,4821
MD0SRXG4,Darcel Schlecht,GTX Plus Pro,GTX,Plus,Pro,Ron-tech,Won,2017-06-08,2017-06-21,5175,Melvin Marxen,Central,GTX,5482
E0ITYYTG,Donn Cantrell,GTX Pro,GTX,Pro,NA,Acme Corporation,Lost,2017-06-08,2017-08-27,0,Rocco Neubert,East,GTX,4821
PGK5K24U,Donn Cantrell,GTX Pro,GTX,Pro,NA,Plussunin,Won,2017-06-08,2017-08-28,4780,Rocco Neubert,East,GTX,4821
X46ZXX2S,Jonathan Berthelot,GTX Plus Basic,GTX,Plus,Basic,Globex Corporation,Lost,2017-06-08,2017-08-11,0,Melvin Marxen,Central,GTX,1096
4QP55BTO,Jonathan Berthelot,GTX Basic,GTX,Basic,NA,Globex Corporation,Won,2017-06-08,2017-06-16,614,Melvin Marxen,Central,GTX,550
G6X1B2K5,Jonathan Berthelot,GTX Basic,GTX,Basic,NA,Rangreen,Won,2017-06-08,2017-09-13,532,Melvin Marxen,Central,GTX,550
0YCAS0B9,Jonathan Berthelot,GTX Plus Pro,GTX,Plus,Pro,Finhigh,Won,2017-06-08,2017-08-27,6096,Melvin Marxen,Central,GTX,5482
6UZVABQR,Kary Hendrixson,GTX Basic,GTX,Basic,NA,Hottechi,Won,2017-06-08,2017-08-17,486,Summer Sewald,West,GTX,550
9NTDQ8ZC,Lajuana Vencill,GTX Basic,GTX,Basic,NA,Funholding,Won,2017-06-08,2017-08-17,566,Dustin Brinkmann,Central,GTX,550
FCCI80H2,Markita Hansen,MG Special,MG,Special,NA,Singletechno,Lost,2017-06-08,2017-06-22,0,Celia Rouche,West,MG,55
ALQRAPZR,Markita Hansen,GTX Plus Basic,GTX,Plus,Basic,Green-Plus,Won,2017-06-08,2017-06-16,923,Celia Rouche,West,GTX,1096
7SPRU76Q,Markita Hansen,GTX Pro,GTX,Pro,NA,Hottechi,Won,2017-06-08,2017-09-30,4744,Celia Rouche,West,GTX,4821
JEMEGXUG,Marty Freudenburg,GTX Basic,GTX,Basic,NA,Warephase,Won,2017-06-08,2017-08-19,517,Melvin Marxen,Central,GTX,550
GVHIFUN1,Marty Freudenburg,GTX Plus Basic,GTX,Plus,Basic,Zumgoity,Won,2017-06-08,2017-06-14,881,Melvin Marxen,Central,GTX,1096
RBB3C85Q,Marty Freudenburg,GTX Pro,GTX,Pro,NA,Gogozoom,Won,2017-06-08,2017-06-24,4272,Melvin Marxen,Central,GTX,4821
WFP9J5J7,Maureen Marcano,GTX Pro,GTX,Pro,NA,Finjob,Lost,2017-06-08,2017-08-26,0,Summer Sewald,West,GTX,4821
8I4915WD,Maureen Marcano,GTX Plus Basic,GTX,Plus,Basic,Lexiqvolax,Won,2017-06-08,2017-09-02,805,Summer Sewald,West,GTX,1096
L831D7DF,Versie Hillebrand,MG Special,MG,Special,NA,Funholding,Lost,2017-06-08,2017-08-18,0,Dustin Brinkmann,Central,MG,55
839DCVT2,Versie Hillebrand,MG Special,MG,Special,NA,Codehow,Won,2017-06-08,2017-09-13,55,Dustin Brinkmann,Central,MG,55
EJ0EF8S1,Vicki Laflamme,GTX Basic,GTX,Basic,NA,Sunnamplex,Won,2017-06-08,2017-06-15,507,Celia Rouche,West,GTX,550
0ORRC53X,Zane Levy,GTX Basic,GTX,Basic,NA,Finjob,Won,2017-06-08,2017-09-08,520,Summer Sewald,West,GTX,550
3QTN3F5T,Anna Snelling,MG Advanced,MG,Advanced,NA,Isdom,Won,2017-06-09,2017-08-15,3470,Dustin Brinkmann,Central,MG,3393
SY6BWRRO,Boris Faz,GTX Pro,GTX,Pro,NA,Vehement Capital Partners,Lost,2017-06-09,2017-08-14,0,Rocco Neubert,East,GTX,4821
JW5SYMNS,Cassey Cress,GTX Plus Basic,GTX,Plus,Basic,Zotware,Won,2017-06-09,2017-08-22,1176,Rocco Neubert,East,GTX,1096
VP2CW520,Darcel Schlecht,GTX Plus Basic,GTX,Plus,Basic,Treequote,Lost,2017-06-09,2017-08-26,0,Melvin Marxen,Central,GTX,1096
2F0RUQ0B,Donn Cantrell,GTX Pro,GTX,Pro,NA,Zotware,Won,2017-06-09,2017-08-02,4517,Rocco Neubert,East,GTX,4821
XUP62FUM,James Ascencio,GTX Plus Pro,GTX,Plus,Pro,Rantouch,Won,2017-06-09,2017-08-16,5125,Summer Sewald,West,GTX,5482
MUIT1E0M,Kami Bicknell,GTX Pro,GTX,Pro,NA,Kan-code,Won,2017-06-09,2017-06-19,5339,Summer Sewald,West,GTX,4821
D7XNUYJD,Kary Hendrixson,GTX Pro,GTX,Pro,NA,Plusstrip,Lost,2017-06-09,2017-08-19,0,Summer Sewald,West,GTX,4821
ORG6MXKF,Markita Hansen,GTX Plus Basic,GTX,Plus,Basic,Condax,Won,2017-06-09,2017-06-26,1135,Celia Rouche,West,GTX,1096
VS4UFFLH,Maureen Marcano,MG Special,MG,Special,NA,Kan-code,Won,2017-06-09,2017-09-05,52,Summer Sewald,West,MG,55
VUYQCXTY,Moses Frase,GTX Plus Basic,GTX,Plus,Basic,Bioholding,Won,2017-06-09,2017-08-04,1017,Dustin Brinkmann,Central,GTX,1096
YFJKP42F,Moses Frase,MG Advanced,MG,Advanced,NA,Codehow,Won,2017-06-09,2017-06-27,3681,Dustin Brinkmann,Central,MG,3393
OES8ZX7B,Niesha Huffines,GTX Plus Basic,GTX,Plus,Basic,Rundofase,Lost,2017-06-09,2017-08-04,0,Melvin Marxen,Central,GTX,1096
V9FD3EYK,Reed Clapper,GTX Pro,GTX,Pro,NA,Mathtouch,Won,2017-06-09,2017-09-22,4370,Rocco Neubert,East,GTX,4821
3C9CWV6J,Cassey Cress,MG Advanced,MG,Advanced,NA,Iselectrics,Won,2017-06-10,2017-06-14,3772,Rocco Neubert,East,MG,3393
NDGQ0H91,Cassey Cress,MG Advanced,MG,Advanced,NA,Sumace,Won,2017-06-10,2017-06-28,2871,Rocco Neubert,East,MG,3393
OU9O62Y7,Cecily Lampkin,GTX Plus Pro,GTX,Plus,Pro,Cancity,Won,2017-06-10,2017-08-04,4749,Dustin Brinkmann,Central,GTX,5482
LFQCLMMG,Corliss Cosme,MG Special,MG,Special,NA,Ganjaflex,Lost,2017-06-10,2017-08-27,0,Cara Losch,East,MG,55
3ZG0719M,Darcel Schlecht,GTX Plus Basic,GTX,Plus,Basic,Ron-tech,Won,2017-06-10,2017-08-26,1075,Melvin Marxen,Central,GTX,1096
EMIAKHPF,Donn Cantrell,GTX Plus Pro,GTX,Plus,Pro,Kinnamplus,Won,2017-06-10,2017-09-21,5051,Rocco Neubert,East,GTX,5482
MKEVYIDI,Jonathan Berthelot,GTX Plus Basic,GTX,Plus,Basic,Isdom,Won,2017-06-10,2017-06-17,834,Melvin Marxen,Central,GTX,1096
IFNT8NLL,Kami Bicknell,MG Special,MG,Special,NA,Green-Plus,Lost,2017-06-10,2017-08-07,0,Summer Sewald,West,MG,55
EWRVDN3U,Marty Freudenburg,MG Advanced,MG,Advanced,NA,Toughzap,Lost,2017-06-10,2017-09-19,0,Melvin Marxen,Central,MG,3393
WEGC0W05,Marty Freudenburg,MG Special,MG,Special,NA,Rangreen,Won,2017-06-10,2017-06-19,54,Melvin Marxen,Central,MG,55
HZ283240,Niesha Huffines,GTX Basic,GTX,Basic,NA,Streethex,Lost,2017-06-10,2017-09-07,0,Melvin Marxen,Central,GTX,550
3J1W4LM0,Niesha Huffines,GTX Basic,GTX,Basic,NA,Domzoom,Won,2017-06-10,2017-06-21,527,Melvin Marxen,Central,GTX,550
1RIY3IBH,Niesha Huffines,MG Advanced,MG,Advanced,NA,Globex Corporation,Won,2017-06-10,2017-06-12,2724,Melvin Marxen,Central,MG,3393
6NZH6X7G,Reed Clapper,GTX Plus Pro,GTX,Plus,Pro,Betasoloin,Lost,2017-06-10,2017-06-21,0,Rocco Neubert,East,GTX,5482
DJ2GWNGZ,Reed Clapper,GTX Basic,GTX,Basic,NA,Kinnamplus,Won,2017-06-10,2017-09-05,551,Rocco Neubert,East,GTX,550
S02S3TVE,Vicki Laflamme,GTX Plus Basic,GTX,Plus,Basic,Plusstrip,Won,2017-06-10,2017-06-21,1118,Celia Rouche,West,GTX,1096
34YT99YN,Vicki Laflamme,GTX Plus Pro,GTX,Plus,Pro,Dalttechnology,Won,2017-06-10,2017-08-23,6094,Celia Rouche,West,GTX,5482
N33B6LND,Wilburn Farren,MG Special,MG,Special,NA,Gekko & Co,Lost,2017-06-10,2017-08-22,0,Cara Losch,East,MG,55
C7NBDKVV,Zane Levy,GTX Basic,GTX,Basic,NA,Nam-zim,Won,2017-06-10,2017-08-06,556,Summer Sewald,West,GTX,550
9YVSYSE8,Anna Snelling,GTX Basic,GTX,Basic,NA,Globex Corporation,Lost,2017-06-11,2017-09-16,0,Dustin Brinkmann,Central,GTX,550
VUF34IPC,Anna Snelling,MG Special,MG,Special,NA,Rangreen,Won,2017-06-11,2017-09-13,49,Dustin Brinkmann,Central,MG,55
ONUWPAJM,Cassey Cress,GTX Plus Basic,GTX,Plus,Basic,Silis,Lost,2017-06-11,2017-09-11,0,Rocco Neubert,East,GTX,1096
A50JWKFS,Cecily Lampkin,GTX Plus Basic,GTX,Plus,Basic,Streethex,Won,2017-06-11,2017-09-25,1001,Dustin Brinkmann,Central,GTX,1096
JP72AC6I,Corliss Cosme,MG Advanced,MG,Advanced,NA,The New York Inquirer,Won,2017-06-11,2017-09-16,3777,Cara Losch,East,MG,3393
9SZTURAF,Daniell Hammack,GTX Plus Basic,GTX,Plus,Basic,Initech,Won,2017-06-11,2017-08-17,892,Rocco Neubert,East,GTX,1096
LB8UE159,Daniell Hammack,GTX Plus Pro,GTX,Plus,Pro,Iselectrics,Won,2017-06-11,2017-06-19,5353,Rocco Neubert,East,GTX,5482
QYWZZ16B,Darcel Schlecht,GTX Pro,GTX,Pro,NA,Betatech,Won,2017-06-11,2017-06-24,4410,Melvin Marxen,Central,GTX,4821
IJNOVBGU,Darcel Schlecht,MG Advanced,MG,Advanced,NA,Konmatfix,Won,2017-06-11,2017-09-03,3768,Melvin Marxen,Central,MG,3393
KYL4UFG5,Donn Cantrell,GTX Basic,GTX,Basic,NA,Bluth Company,Lost,2017-06-11,2017-08-29,0,Rocco Neubert,East,GTX,550
QFBITAKR,James Ascencio,GTX Basic,GTX,Basic,NA,J-Texon,Won,2017-06-11,2017-08-10,507,Summer Sewald,West,GTX,550
VSZ4UVVN,Jonathan Berthelot,GTX Plus Basic,GTX,Plus,Basic,Zumgoity,Won,2017-06-11,2017-09-20,1144,Melvin Marxen,Central,GTX,1096
31C5DVJT,Kary Hendrixson,MG Special,MG,Special,NA,Cheers,Won,2017-06-11,2017-09-22,44,Summer Sewald,West,MG,55
EG3KHGPL,Lajuana Vencill,MG Advanced,MG,Advanced,NA,Treequote,Won,2017-06-11,2017-06-27,3470,Dustin Brinkmann,Central,MG,3393
LSJ2A8ZX,Markita Hansen,GTK 500,GTK,500,NA,Cheers,Won,2017-06-11,2017-09-26,29166,Celia Rouche,West,GTK,26768
9D06AK8T,Markita Hansen,GTX Plus Basic,GTX,Plus,Basic,Kan-code,Won,2017-06-11,2017-08-10,1045,Celia Rouche,West,GTX,1096
PPXIWYMT,Maureen Marcano,GTX Plus Basic,GTX,Plus,Basic,Fasehatice,Won,2017-06-11,2017-09-12,951,Summer Sewald,West,GTX,1096
YWKJW726,Versie Hillebrand,MG Special,MG,Special,NA,Stanredtax,Won,2017-06-11,2017-08-20,43,Dustin Brinkmann,Central,MG,55
ZVT9J7V1,Versie Hillebrand,MG Special,MG,Special,NA,Zumgoity,Won,2017-06-11,2017-06-15,55,Dustin Brinkmann,Central,MG,55
NOBIC0PD,Cassey Cress,GTX Pro,GTX,Pro,NA,Kan-code,Won,2017-06-12,2017-08-17,4294,Rocco Neubert,East,GTX,4821
UKECBJV5,Cecily Lampkin,GTX Plus Pro,GTX,Plus,Pro,Streethex,Won,2017-06-12,2017-08-29,4961,Dustin Brinkmann,Central,GTX,5482
UWVT8M2Y,Corliss Cosme,GTX Basic,GTX,Basic,NA,Iselectrics,Lost,2017-06-12,2017-08-18,0,Cara Losch,East,GTX,550
FU00L2Y2,Daniell Hammack,GTX Pro,GTX,Pro,NA,Ontomedia,Won,2017-06-12,2017-09-23,4506,Rocco Neubert,East,GTX,4821
518D68L9,Donn Cantrell,GTX Pro,GTX,Pro,NA,Zencorporation,Lost,2017-06-12,2017-06-26,0,Rocco Neubert,East,GTX,4821
AOZKTGZG,Elease Gluck,GTX Basic,GTX,Basic,NA,Singletechno,Won,2017-06-12,2017-08-22,608,Celia Rouche,West,GTX,550
TKN1L8EX,Garret Kinder,GTX Plus Basic,GTX,Plus,Basic,Zathunicon,Won,2017-06-12,2017-09-20,851,Cara Losch,East,GTX,1096
9GQ6HQLK,Gladys Colclough,GTX Plus Basic,GTX,Plus,Basic,Inity,Won,2017-06-12,2017-09-20,1143,Melvin Marxen,Central,GTX,1096
0RL4RHQJ,Gladys Colclough,GTX Plus Pro,GTX,Plus,Pro,Globex Corporation,Won,2017-06-12,2017-06-25,6365,Melvin Marxen,Central,GTX,5482
ZE9WX1Q9,Hayden Neloms,MG Special,MG,Special,NA,Fasehatice,Won,2017-06-12,2017-08-21,54,Celia Rouche,West,MG,55
QY6MB3QJ,Kary Hendrixson,GTX Basic,GTX,Basic,NA,Sunnamplex,Lost,2017-06-12,2017-08-14,0,Summer Sewald,West,GTX,550
RUYLZD4O,Kary Hendrixson,GTX Pro,GTX,Pro,NA,Sonron,Won,2017-06-12,2017-06-29,4798,Summer Sewald,West,GTX,4821
BOVKZHAZ,Markita Hansen,MG Special,MG,Special,NA,Doncon,Lost,2017-06-12,2017-08-29,0,Celia Rouche,West,MG,55
3X5BD9NU,Markita Hansen,GTX Pro,GTX,Pro,NA,Fasehatice,Won,2017-06-12,2017-06-25,4733,Celia Rouche,West,GTX,4821
YT8YYRTU,Maureen Marcano,GTX Plus Basic,GTX,Plus,Basic,Cheers,Won,2017-06-12,2017-08-29,1250,Summer Sewald,West,GTX,1096
6V7OMXY5,Maureen Marcano,GTX Plus Pro,GTX,Plus,Pro,Faxquote,Won,2017-06-12,2017-09-01,5966,Summer Sewald,West,GTX,5482
0TR3RU8A,Niesha Huffines,MG Special,MG,Special,NA,Domzoom,Won,2017-06-12,2017-09-10,61,Melvin Marxen,Central,MG,55
GTOKTXRA,Vicki Laflamme,MG Special,MG,Special,NA,Scotfind,Won,2017-06-12,2017-09-20,48,Celia Rouche,West,MG,55
PBJ01MRE,Violet Mclelland,MG Special,MG,Special,NA,Zathunicon,Won,2017-06-12,2017-09-21,53,Cara Losch,East,MG,55
L2NXQFPN,Zane Levy,MG Special,MG,Special,NA,Cheers,Lost,2017-06-12,2017-06-20,0,Summer Sewald,West,MG,55
0XWCTQL2,Zane Levy,MG Special,MG,Special,NA,Doncon,Won,2017-06-12,2017-08-18,51,Summer Sewald,West,MG,55
SY72RAK2,Zane Levy,MG Advanced,MG,Advanced,NA,Cheers,Won,2017-06-12,2017-09-04,3314,Summer Sewald,West,MG,3393
38YQ4771,Anna Snelling,MG Advanced,MG,Advanced,NA,Treequote,Lost,2017-06-13,2017-08-20,0,Dustin Brinkmann,Central,MG,3393
K7FBRQCA,Anna Snelling,MG Special,MG,Special,NA,Genco Pura Olive Oil Company,Won,2017-06-13,2017-09-25,64,Dustin Brinkmann,Central,MG,55
F4V2FXK0,Anna Snelling,MG Special,MG,Special,NA,Isdom,Won,2017-06-13,2017-06-24,58,Dustin Brinkmann,Central,MG,55
FZNEISTX,Cassey Cress,GTX Plus Basic,GTX,Plus,Basic,Mathtouch,Lost,2017-06-13,2017-08-22,0,Rocco Neubert,East,GTX,1096
S34T8KPW,Cassey Cress,GTX Plus Pro,GTX,Plus,Pro,Massive Dynamic,Won,2017-06-13,2017-08-04,4598,Rocco Neubert,East,GTX,5482
5F40OSXS,Cassey Cress,MG Advanced,MG,Advanced,NA,Mathtouch,Won,2017-06-13,2017-06-19,3424,Rocco Neubert,East,MG,3393
AILF7GOP,Cassey Cress,MG Advanced,MG,Advanced,NA,Umbrella Corporation,Won,2017-06-13,2017-09-30,3399,Rocco Neubert,East,MG,3393
LMJINVRQ,Daniell Hammack,GTX Plus Basic,GTX,Plus,Basic,Betasoloin,Lost,2017-06-13,2017-09-07,0,Rocco Neubert,East,GTX,1096
MHPI0ZW1,Darcel Schlecht,GTX Basic,GTX,Basic,NA,Konmatfix,Lost,2017-06-13,2017-09-04,0,Melvin Marxen,Central,GTX,550
WJ81WITC,Darcel Schlecht,GTX Plus Pro,GTX,Plus,Pro,Betatech,Lost,2017-06-13,2017-08-16,0,Melvin Marxen,Central,GTX,5482
AIAX4W1O,Darcel Schlecht,GTX Pro,GTX,Pro,NA,Treequote,Won,2017-06-13,2017-09-10,5322,Melvin Marxen,Central,GTX,4821
DFSRHCXU,Donn Cantrell,GTX Basic,GTX,Basic,NA,Donquadtech,Won,2017-06-13,2017-08-28,496,Rocco Neubert,East,GTX,550
1VFUCUWA,Garret Kinder,MG Advanced,MG,Advanced,NA,Bubba Gump,Won,2017-06-13,2017-08-27,3279,Cara Losch,East,MG,3393
3IIDRUGI,Gladys Colclough,MG Special,MG,Special,NA,Scottech,Lost,2017-06-13,2017-09-28,0,Melvin Marxen,Central,MG,55
3VLKZISJ,James Ascencio,MG Special,MG,Special,NA,Scotfind,Won,2017-06-13,2017-06-27,68,Summer Sewald,West,MG,55
2GN2TRVV,Jonathan Berthelot,GTX Basic,GTX,Basic,NA,Treequote,Lost,2017-06-13,2017-08-23,0,Melvin Marxen,Central,GTX,550
9C9GO9XO,Niesha Huffines,GTX Plus Basic,GTX,Plus,Basic,Funholding,Lost,2017-06-13,2017-08-21,0,Melvin Marxen,Central,GTX,1096
ULES5Z21,Versie Hillebrand,MG Special,MG,Special,NA,Bioholding,Won,2017-06-13,2017-06-15,59,Dustin Brinkmann,Central,MG,55
IITSDWWL,Vicki Laflamme,MG Advanced,MG,Advanced,NA,Fasehatice,Won,2017-06-13,2017-06-26,3205,Celia Rouche,West,MG,3393
8GYH6R9J,Wilburn Farren,GTX Basic,GTX,Basic,NA,Mathtouch,Lost,2017-06-13,2017-06-27,0,Cara Losch,East,GTX,550
8X890G2T,Anna Snelling,MG Special,MG,Special,NA,Globex Corporation,Won,2017-06-14,2017-06-23,55,Dustin Brinkmann,Central,MG,55
74YVUL52,Cassey Cress,GTX Basic,GTX,Basic,NA,Bubba Gump,Lost,2017-06-14,2017-09-17,0,Rocco Neubert,East,GTX,550
HH4I6PAY,Corliss Cosme,GTX Basic,GTX,Basic,NA,Ganjaflex,Won,2017-06-14,2017-09-02,525,Cara Losch,East,GTX,550
TAGD6XU9,Darcel Schlecht,MG Advanced,MG,Advanced,NA,Isdom,Won,2017-06-14,2017-08-25,3455,Melvin Marxen,Central,MG,3393
IIREXAQX,Elease Gluck,MG Advanced,MG,Advanced,NA,Faxquote,Won,2017-06-14,2017-06-25,3110,Celia Rouche,West,MG,3393
8GISH3I9,Garret Kinder,MG Special,MG,Special,NA,Kinnamplus,Lost,2017-06-14,2017-06-27,0,Cara Losch,East,MG,55
6M89XBL0,Hayden Neloms,GTX Plus Pro,GTX,Plus,Pro,Scotfind,Won,2017-06-14,2017-09-11,5053,Celia Rouche,West,GTX,5482
YT2QLCVS,Hayden Neloms,MG Advanced,MG,Advanced,NA,Groovestreet,Won,2017-06-14,2017-06-28,3539,Celia Rouche,West,MG,3393
4ICL09BD,Jonathan Berthelot,GTX Basic,GTX,Basic,NA,Rundofase,Won,2017-06-14,2017-08-23,580,Melvin Marxen,Central,GTX,550
YWWVWOO4,Kami Bicknell,MG Advanced,MG,Advanced,NA,Rantouch,Lost,2017-06-14,2017-06-20,0,Summer Sewald,West,MG,3393
8TTFFCIK,Lajuana Vencill,MG Advanced,MG,Advanced,NA,Warephase,Won,2017-06-14,2017-06-17,3468,Dustin Brinkmann,Central,MG,3393
OG13XT4P,Niesha Huffines,MG Special,MG,Special,NA,Ron-tech,Won,2017-06-14,2017-09-19,54,Melvin Marxen,Central,MG,55
ZYRRGSQK,Reed Clapper,MG Advanced,MG,Advanced,NA,Bluth Company,Lost,2017-06-14,2017-06-27,0,Rocco Neubert,East,MG,3393
0LDX9VLO,Versie Hillebrand,MG Special,MG,Special,NA,Scottech,Lost,2017-06-14,2017-08-11,0,Dustin Brinkmann,Central,MG,55
XFFFWJQH,Violet Mclelland,MG Special,MG,Special,NA,Gekko & Co,Lost,2017-06-14,2017-08-20,0,Cara Losch,East,MG,55
KRSNQKC6,Boris Faz,GTX Plus Pro,GTX,Plus,Pro,Zotware,Won,2017-06-15,2017-06-28,6040,Rocco Neubert,East,GTX,5482
YY39ZQNV,Cassey Cress,GTX Pro,GTX,Pro,NA,The New York Inquirer,Won,2017-06-15,2017-09-01,5857,Rocco Neubert,East,GTX,4821
YHVY1LHH,Cecily Lampkin,MG Advanced,MG,Advanced,NA,dambase,Won,2017-06-15,2017-06-25,3785,Dustin Brinkmann,Central,MG,3393
2BG4ZR42,Corliss Cosme,GTX Plus Basic,GTX,Plus,Basic,Zathunicon,Lost,2017-06-15,2017-09-19,0,Cara Losch,East,GTX,1096
QQCIN1M4,Daniell Hammack,GTX Basic,GTX,Basic,NA,Initech,Won,2017-06-15,2017-06-26,420,Rocco Neubert,East,GTX,550
KIMW6PXN,Daniell Hammack,GTX Pro,GTX,Pro,NA,Xx-zobam,Won,2017-06-15,2017-06-20,4939,Rocco Neubert,East,GTX,4821
AKFNIQR0,Darcel Schlecht,GTX Pro,GTX,Pro,NA,Scottech,Won,2017-06-15,2017-06-30,4564,Melvin Marxen,Central,GTX,4821
D5LEL3HF,Darcel Schlecht,MG Advanced,MG,Advanced,NA,Rangreen,Won,2017-06-15,2017-09-09,2683,Melvin Marxen,Central,MG,3393
6X4EEUGA,Elease Gluck,GTK 500,GTK,500,NA,Cheers,Won,2017-06-15,2017-06-30,25464,Celia Rouche,West,GTK,26768
KTSB1KYT,Jonathan Berthelot,GTX Basic,GTX,Basic,NA,Hottechi,Won,2017-06-15,2017-09-09,460,Melvin Marxen,Central,GTX,550
RB7IA4JX,Jonathan Berthelot,GTX Basic,GTX,Basic,NA,Rundofase,Won,2017-06-15,2017-06-28,546,Melvin Marxen,Central,GTX,550
M4HY664H,Jonathan Berthelot,GTX Plus Basic,GTX,Plus,Basic,Conecom,Won,2017-06-15,2017-09-25,918,Melvin Marxen,Central,GTX,1096
D2C191IK,Lajuana Vencill,MG Advanced,MG,Advanced,NA,Domzoom,Lost,2017-06-15,2017-06-29,0,Dustin Brinkmann,Central,MG,3393
I2V3EPW7,Lajuana Vencill,MG Advanced,MG,Advanced,NA,Toughzap,Won,2017-06-15,2017-08-02,3018,Dustin Brinkmann,Central,MG,3393
RB8LSFVK,Markita Hansen,MG Special,MG,Special,NA,Sonron,Won,2017-06-15,2017-08-24,52,Celia Rouche,West,MG,55
7SYJDW4L,Reed Clapper,MG Special,MG,Special,NA,Bioplex,Won,2017-06-15,2017-08-04,50,Rocco Neubert,East,MG,55
O7E0302B,Rosie Papadopoulos,GTX Basic,GTX,Basic,NA,Xx-zobam,Won,2017-06-15,2017-09-13,524,Cara Losch,East,GTX,550
U11XXNCF,Rosie Papadopoulos,MG Advanced,MG,Advanced,NA,Xx-zobam,Won,2017-06-15,2017-06-29,3306,Cara Losch,East,MG,3393
73FYEJQV,Vicki Laflamme,MG Special,MG,Special,NA,Hatfan,Won,2017-06-15,2017-06-22,54,Celia Rouche,West,MG,55
C4CQ8FZL,Vicki Laflamme,MG Special,MG,Special,NA,Hottechi,Won,2017-06-15,2017-06-28,53,Celia Rouche,West,MG,55
OJ1WKIVY,Wilburn Farren,GTX Basic,GTX,Basic,NA,Zencorporation,Won,2017-06-15,2017-08-29,514,Cara Losch,East,GTX,550
N9ZXCBTU,Daniell Hammack,GTX Plus Basic,GTX,Plus,Basic,Konex,Won,2017-06-16,2017-06-25,985,Rocco Neubert,East,GTX,1096
RLHNJZBW,Darcel Schlecht,GTX Pro,GTX,Pro,NA,Conecom,Won,2017-06-16,2017-08-11,5843,Melvin Marxen,Central,GTX,4821
GKHTT70P,Darcel Schlecht,GTX Pro,GTX,Pro,NA,Genco Pura Olive Oil Company,Won,2017-06-16,2017-09-17,4577,Melvin Marxen,Central,GTX,4821
GL8PN4LQ,Darcel Schlecht,MG Advanced,MG,Advanced,NA,Isdom,Won,2017-06-16,2017-06-24,3323,Melvin Marxen,Central,MG,3393
TTVQT1YD,Donn Cantrell,MG Advanced,MG,Advanced,NA,Betasoloin,Lost,2017-06-16,2017-08-31,0,Rocco Neubert,East,MG,3393
NOHEK8PU,Donn Cantrell,GTX Basic,GTX,Basic,NA,Ontomedia,Won,2017-06-16,2017-09-17,483,Rocco Neubert,East,GTX,550
56AN1DXW,Garret Kinder,GTX Basic,GTX,Basic,NA,Initech,Lost,2017-06-16,2017-08-22,0,Cara Losch,East,GTX,550
WB44DF28,Garret Kinder,GTX Pro,GTX,Pro,NA,Vehement Capital Partners,Won,2017-06-16,2017-09-18,5206,Cara Losch,East,GTX,4821
DJ60T39C,Gladys Colclough,MG Advanced,MG,Advanced,NA,Finhigh,Won,2017-06-16,2017-09-04,3621,Melvin Marxen,Central,MG,3393
52H2CE10,Kami Bicknell,GTX Pro,GTX,Pro,NA,Faxquote,Won,2017-06-16,2017-06-25,4756,Summer Sewald,West,GTX,4821
PVDGIYSB,Lajuana Vencill,GTX Plus Basic,GTX,Plus,Basic,Isdom,Lost,2017-06-16,2017-08-29,0,Dustin Brinkmann,Central,GTX,1096
